scenario,trial,cohort_size,success_rate,median_formation_days,p95_matching_latency_seconds,isolated_students,group_balance_index,schedule_score,satisfaction_score
ACN_Baseline,98,200,0.9655172413793104,0.3388718447093898,0.23137151475243933,60,0.7099576761095356,0.7462075150252645,0.9303396864047055
ACN_Baseline,99,200,0.9354838709677419,0.31453429500628616,0.2534438524696376,55,0.6039343205743367,0.7795069050047497,0.8381112641001384
ACN_Baseline,100,200,1.0,0.7664542497016759,0.2589661251169762,50,0.6785227061805705,0.7843928355943446,0.8355496468012868
ACN_Baseline,101,200,0.8666666666666667,0.4534848801482031,0.24858895316546498,70,0.599006730368736,0.7703766026721036,0.8513551166800357
ACN_Baseline,102,200,0.8928571428571429,0.4379906470291212,0.24319858656533716,75,0.6591274498462777,0.7827820950998016,0.8496478948354724
ACN_Baseline,103,200,0.9642857142857143,0.39913071904791225,0.22721105176772072,65,0.6272527889510544,0.7757344944561213,0.8595622220282954
ACN_Baseline,104,200,1.0,0.2610957929341896,0.23434225186431556,55,0.6434364259798343,0.7773279644283436,0.9018253867211692
ACN_Baseline,105,200,0.9354838709677419,0.42274781905040004,0.22892103629904786,55,0.6460668375677895,0.7759468004429982,0.8498509354798617
ACN_Baseline,106,200,0.9666666666666667,0.6350384257546123,0.23229176993914424,55,0.6130050166335196,0.7949711946459588,0.8377183096608088
ACN_Baseline,107,200,0.9655172413793104,0.3804614906723494,0.2567187340620074,60,0.6247775453281863,0.7684337821751105,0.9101961267880625
ACN_Baseline,108,200,0.9666666666666667,0.5054412953268079,0.24335764922348257,55,0.6375028348716775,0.7675117543717173,0.8861450322074206
ACN_Baseline,109,200,0.9655172413793104,0.28331322441801554,0.23308607306866905,60,0.6055339941830062,0.7715088479308638,0.8075168413173354
ACN_Baseline,110,200,0.9629629629629629,0.30976953689641457,0.24804811774719476,70,0.6798370722707938,0.7592479212867014,0.8652660598243807
ACN_Baseline,111,200,1.0,0.5204859522219871,0.26470281645854343,55,0.6456143710546358,0.7547652402905265,0.8490637127390266
ACN_Baseline,112,200,0.896551724137931,0.4301590402242468,0.259354680628768,70,0.5929893299978185,0.7778659991907811,0.8512369121561816
ACN_Baseline,113,200,0.9655172413793104,0.32184752032504704,0.2731977941775616,60,0.6287945687043163,0.781073381854409,0.8332233210060244
ACN_Baseline,114,200,0.9629629629629629,0.4893519435600478,0.23246981229613053,70,0.6537672785941573,0.7656687448132081,0.8869077084936406
ACN_Baseline,115,200,0.9310344827586207,0.39433694816761267,0.2718809297515013,65,0.6381242239663788,0.7693433211636262,0.8214811704919214
ACN_Baseline,116,200,0.9655172413793104,0.4276521782891912,0.25193285523753656,60,0.5879526782268854,0.7787303401573925,0.8488647920295478
ACN_Baseline,117,200,0.9354838709677419,0.30009498263840223,0.2422014950252534,55,0.5859952878527168,0.7685188338391815,0.8223778924711566
ACN_Baseline,118,200,1.0,0.39833811118483076,0.23101766948358848,55,0.6684925090652918,0.7700644312771251,0.8678819202978665
ACN_Baseline,119,200,0.9629629629629629,0.6366628164442021,0.23645419237140036,70,0.687731052321964,0.7737775339937867,0.8775810040516512
ACN_Baseline,120,200,1.0,0.41322906407574866,0.2468940669769814,55,0.6505935576897143,0.7680069852412142,0.8505688352574221
ACN_Optimized_B1,1,200,0.9696969696969697,0.6311401366896618,0.171471467964792,40,0.6058771524695897,0.7894623398803683,0.8216837326390143
ACN_Optimized_B1,2,200,0.9705882352941176,0.43590955196904774,0.1743211396954355,35,0.6351229484117584,0.7638209499533803,0.8688766372240457
ACN_Optimized_B1,3,200,0.9393939393939394,0.36857544765259653,0.18086980792580878,45,0.6428163396272727,0.7550516570387279,0.8684437873743143
ACN_Optimized_B1,4,200,1.0,0.5063473765299654,0.1849403282150152,40,0.6036100995069983,0.7620576818053031,0.887141429970138
ACN_Optimized_B1,5,200,1.0,0.4527908896721923,0.2007337529942574,40,0.6326912430220398,0.7863277924973027,0.8441138011160918
ACN_Optimized_B1,6,200,1.0,0.6176960774770921,0.1846283828940085,35,0.6204380078565505,0.7651959934153758,0.86890020292479
ACN_Optimized_B1,7,200,0.9696969696969697,0.38072998937741165,0.17566589953644882,40,0.6601213976790923,0.7603623572622915,0.8088480230199518
ACN_Optimized_B1,8,200,0.9705882352941176,0.2857329205964631,0.17999800155561171,35,0.6075074701506245,0.7564311699430484,0.8758041354254142
ACN_Optimized_B1,9,200,0.9705882352941176,0.37847743678824497,0.19373814390006258,35,0.6377558847257144,0.7859134765749737,0.8185988257834891
ACN_Optimized_B1,10,200,0.9705882352941176,0.4520231932827311,0.19003645451261603,35,0.6421629861354583,0.7762192102800842,0.8475404352364073
ACN_Optimized_B1,11,200,1.0,0.32601570145429193,0.18892659251294328,35,0.6166443493632758,0.7621126254803648,0.86683778091623
ACN_Optimized_B1,12,200,0.967741935483871,0.2339068238745723,0.17872743713181222,50,0.6274872949449608,0.7919555053123137,0.8763697775444645
ACN_Optimized_B1,13,200,0.96875,0.5013621884550276,0.19764024399326083,45,0.6090350612777276,0.7733747495350862,0.7991459029215752
ACN_Optimized_B1,14,200,1.0,0.3676020708773747,0.1838093116344548,30,0.6013424694810136,0.7523442209297198,0.9310533712684196
ACN_Optimized_B1,15,200,1.0,0.46918731319509854,0.21738238320295816,40,0.6152295485955226,0.7765228548811235,0.8500905627737503
ACN_Optimized_B1,16,200,1.0,0.5065794876677221,0.17696358818566366,45,0.6340594188850921,0.7686883376738898,0.9100112059225355
ACN_Optimized_B1,17,200,1.0,0.5142260555602662,0.1868442713417636,45,0.6815227736413267,0.7884059146662171,0.8792263243696236
ACN_Optimized_B1,18,200,1.0,0.5195490457661959,0.19532699336240614,45,0.6139583870714453,0.7665132216660278,0.8268919682822419
ACN_Optimized_B1,19,200,1.0,0.6405588285393519,0.17920020279131818,35,0.5993861656394149,0.7802591028466731,0.8455120411744131
ACN_Optimized_B1,20,200,0.96875,0.4318341757361944,0.19669661231885818,45,0.6849002167689271,0.7865858384594603,0.8596772665285791
ACN_Optimized_B1,21,200,1.0,0.7291220562809353,0.2215343878224423,35,0.6292267108999825,0.7834090894072205,0.9182383191222824
ACN_Optimized_B1,22,200,1.0,0.44552477939849217,0.20440460175146755,30,0.6523938575020979,0.7690812926665881,0.892772983707725
ACN_Optimized_B1,23,200,0.9705882352941176,0.3734607165481873,0.1831239117171576,35,0.621640230707362,0.7838548683455406,0.8538249319915733
ACN_Optimized_B1,24,200,1.0,0.3823683528364213,0.17951216715665858,25,0.6381465793505515,0.7578997897408297,0.882978553048157
ACN_Optimized_B1,25,200,1.0,0.3453701536865652,0.19256333865782013,40,0.6389152319079405,0.7881594333488398,0.9257885630031976
ACN_Optimized_B1,26,200,0.9393939393939394,0.36409863548954235,0.19073991553796402,45,0.6302384848881238,0.7681751683140233,0.88418553111909
ACN_Optimized_B1,27,200,1.0,0.4422665585690234,0.19139475153050275,35,0.6479535697907296,0.765987953785005,0.8885655436786353
ACN_Optimized_B1,28,200,1.0,0.5274426846718684,0.18746649888263925,30,0.6465175971155851,0.773804802860572,0.9299110491221295
ACN_Optimized_B1,29,200,0.9393939393939394,0.26495470532003335,0.18371553293989976,45,0.6519997364749591,0.7656432123656844,0.8511341940758622
ACN_Optimized_B1,30,200,1.0,0.30090297707321184,0.19002000059875532,35,0.6511585242598809,0.7856425886209529,0.9487703729584742
ACN_Optimized_B1,31,200,0.9714285714285714,0.2605577930090225,0.20606056817099472,30,0.6307705290920514,0.7612471803873757,0.8665897942474843
ACN_Optimized_B1,32,200,0.9714285714285714,0.43191399745559794,0.18129169475410636,30,0.6336526778221571,0.7797290865052304,0.835713686890373
ACN_Optimized_B1,33,200,1.0,0.3320087646941072,0.18025983638697615,30,0.6428686824424988,0.7701201035657482,0.9096739300400027
ACN_Optimized_B1,34,200,0.967741935483871,0.24845603512068917,0.177006777918358,50,0.601945596358662,0.7842146321484585,0.826273517341995
ACN_Optimized_B1,35,200,0.9705882352941176,0.6591629654317396,0.19897655295515304,35,0.632354431899414,0.7773477317895345,0.8832774800781861
ACN_Optimized_B1,36,200,0.9696969696969697,0.3407197444900755,0.17578705792026753,40,0.6513888472917505,0.7684299051578178,0.8917797350490192
ACN_Optimized_B1,37,200,0.96875,0.25169127209344666,0.17526264766084718,45,0.6333904777122985,0.7611264602294308,0.827665580054305
ACN_Optimized_B1,38,200,1.0,0.5399879766226015,0.18147260182581076,35,0.6435420889485131,0.7901481095720357,0.9271355579519109
ACN_Optimized_B1,39,200,0.9696969696969697,0.5184868621157463,0.1967876270826577,40,0.6771092839451396,0.7771486267435238,0.9169620954982542
ACN_Optimized_B1,40,200,0.9393939393939394,0.46238403960553015,0.18677157138544098,45,0.6625689604690079,0.7827176968059012,0.8333590724689433
ACN_Optimized_B1,41,200,1.0,0.4955187680345712,0.19109446361540788,35,0.6208762442949773,0.78903127957509,0.8949610505517239
ACN_Optimized_B1,42,200,0.9090909090909091,0.48884157797218,0.18042074927996649,50,0.6524447344215513,0.78169447520356,0.8618006084080146
ACN_Optimized_B1,43,200,1.0,0.5481996517522737,0.20176253472856323,35,0.6357979740353474,0.781903694842199,0.8589752750364121
ACN_Optimized_B1,44,200,1.0,0.30903052126576375,0.20270453278361664,35,0.6127656565308606,0.7473476764577548,0.8345003208690581
ACN_Optimized_B1,45,200,0.96875,0.4806805930787824,0.18571641496736305,45,0.6099494412197555,0.7729658903515465,0.917905132779363
ACN_Optimized_B1,46,200,1.0,0.38673420360601257,0.1824813965097871,40,0.6172214730255335,0.7614883651025504,0.911885986570406
ACN_Optimized_B1,47,200,1.0,0.4765428863254766,0.19439617744728963,35,0.6206714945935536,0.7592300460718296,0.8707116249891226
ACN_Optimized_B1,48,200,0.9117647058823529,0.44514192033075617,0.19985264414722356,45,0.6218086995300299,0.779557889581624,0.8835028557153887
ACN_Optimized_B1,49,200,0.9032258064516129,0.5988800828406187,0.19423384632798849,60,0.6366457910429527,0.7765110015794406,0.8726877793423794
ACN_Optimized_B1,50,200,0.9705882352941176,0.6390924448893965,0.20166672709429653,35,0.6382829977480394,0.7597889678854369,0.8509167840493753
ACN_Optimized_B1,51,200,1.0,0.3768079975659576,0.1740580929180954,50,0.6417940284409084,0.7594959094040532,0.8777136586992116
ACN_Optimized_B1,52,200,1.0,0.5744867890675479,0.18657897135039042,40,0.616422888971533,0.7611544536825673,0.8270630376872933
ACN_Optimized_B1,53,200,0.96875,0.3594564825071373,0.19104890860749116,45,0.6353531754251962,0.7852106942603501,0.9055720044370834
ACN_Optimized_B1,54,200,1.0,0.34471682955415006,0.17040807965100496,40,0.6472376517669677,0.7787877355973596,0.8688640319369118
ACN_Optimized_B1,55,200,1.0,0.2755014145136214,0.19219007202780497,40,0.6224087437939255,0.7892246085133664,0.8976828505211755
ACN_Optimized_B1,56,200,1.0,0.478308487462768,0.193295842470997,35,0.6357972350162435,0.7914977686334648,0.870230541179712
ACN_Optimized_B1,57,200,0.96875,0.440756778260964,0.18393156725552914,45,0.6056247775821868,0.7815002964426994,0.9116152000228166
ACN_Optimized_B1,58,200,1.0,0.3694129799177705,0.19380415135488044,35,0.608008736829035,0.7638110367108228,0.8921760935616091
ACN_Optimized_B1,59,200,1.0,0.6068992018297337,0.1778293832474701,40,0.6395296100980481,0.7629227520646987,0.8884088908609611
ACN_Optimized_B1,60,200,0.9705882352941176,0.5849459098020927,0.1827500268056781,35,0.6542643094088069,0.7812580515337819,0.8322961833403938
ACN_Optimized_B1,61,200,1.0,0.3647676778501009,0.18603883195096577,35,0.648884760931671,0.7587712457407518,0.8058643398581871
ACN_Optimized_B1,62,200,0.9375,0.45388807104952306,0.1883724201377995,50,0.6507697414191812,0.7653358689859076,0.8223915800770583
ACN_Optimized_B1,63,200,1.0,0.6013823046059309,0.22367502224077054,30,0.6280935721345308,0.7980870305462042,0.8593720619761087
ACN_Optimized_B1,64,200,0.9696969696969697,0.4163389087112016,0.19643463564798325,40,0.6153744350889447,0.7565682565561785,0.8308515802623386
ACN_Optimized_B1,65,200,1.0,0.26367885183672407,0.18865038799183304,45,0.6310070024322437,0.7765975455181952,0.9771386323495767
ACN_Optimized_B1,66,200,1.0,0.5710771765554552,0.19909686392566756,45,0.6285208683787932,0.7769964715405208,0.8984007920734531
ACN_Optimized_B1,67,200,1.0,0.4980310492454548,0.1872597037823531,40,0.6309942529828493,0.7691258389649913,0.8612974291741482
ACN_Optimized_B1,68,200,1.0,0.6432418225979246,0.18017841527529824,35,0.6785741727283606,0.7818847538798245,0.8946248490656167
ACN_Optimized_B1,69,200,0.9411764705882353,0.5101073181585409,0.19871268765613365,40,0.6173952629260008,0.7729793589324344,0.8971761467931947
ACN_Optimized_B1,70,200,1.0,0.3722451916398334,0.18180646093261013,40,0.6808208840200924,0.7731325380311271,0.8414826575214766
ACN_Optimized_B1,71,200,0.9696969696969697,0.473367305330503,0.18154301811602278,40,0.6350936383263105,0.7817677542343562,0.8578329061433304
ACN_Optimized_B1,72,200,1.0,0.4691808571478096,0.18339840330902593,45,0.6421927011890068,0.7917009704102551,0.9000104947185706
ACN_Optimized_B1,73,200,0.96875,0.6359810055178637,0.18193348426730108,45,0.6608828477707138,0.7612373086739614,0.8455379880599672
ACN_Optimized_B1,74,200,0.96875,0.5541678144950449,0.1874888225636179,45,0.5681191178397748,0.7549578998970434,0.8247835192971517
ACN_Optimized_B1,75,200,0.9705882352941176,0.4367917772273886,0.18429339408246345,35,0.626679483662041,0.7773787464948925,0.8791967643189714
ACN_Optimized_B1,76,200,0.9696969696969697,0.4567419525753825,0.2029588283742167,40,0.6302926715520537,0.7660315341840391,0.8727587575051009
ACN_Optimized_B1,77,200,1.0,0.387659411510058,0.17806682274163585,25,0.6372527141098188,0.7538158277531932,0.8349805610027041
ACN_Optimized_B1,78,200,0.96875,0.5265640126669746,0.1895285173327947,45,0.5931136259677783,0.7768990662331023,0.8618665253252832
ACN_Optimized_B1,79,200,1.0,0.6266502393428369,0.20089667215620674,30,0.6087910712872194,0.7682999722242863,0.8993439979758558
ACN_Optimized_B1,80,200,1.0,0.3931067227909323,0.1978119601485519,40,0.6239168587545388,0.78712483171935,0.8553776340421012
ACN_Optimized_B1,81,200,1.0,0.48088393607010094,0.1853521461918106,45,0.6252697459897265,0.7745489646510307,0.9017532645204012
ACN_Optimized_B1,82,200,1.0,0.3467083195199923,0.18967225479774885,25,0.6716521864872165,0.7611554329658924,0.8983202924395326
ACN_Optimized_B1,83,200,1.0,0.6780404510415763,0.20060591524417026,35,0.63534201152549,0.7556540361437059,0.9007462327181786
ACN_Optimized_B1,84,200,1.0,0.33356874074647686,0.18232577324356772,40,0.6579175065530121,0.7657806193168505,0.8741323749464172
ACN_Optimized_B1,85,200,0.9705882352941176,0.4617899799649639,0.18643454455934622,35,0.5977328200675835,0.7744170057324633,0.8862285407242996
ACN_Optimized_B1,86,200,1.0,0.34174630164215697,0.19642460088656732,20,0.6088906161548502,0.7789154842593787,0.8382751424158805
ACN_Optimized_B1,87,200,0.96875,0.5840278945211557,0.1912579748884556,45,0.582144093022144,0.7588507587376454,0.8950356948107419
ACN_Optimized_B1,88,200,1.0,0.7647674283365438,0.17046002353527093,35,0.6455764924739892,0.7598803869346292,0.8812377390878493
ACN_Optimized_B1,89,200,0.9393939393939394,0.36124287267438027,0.19232794562536323,45,0.6312201041572513,0.7744545026883591,0.886276300278752
ACN_Optimized_B1,90,200,1.0,0.33103208683782204,0.187572593767313,35,0.5942338819514302,0.7967445294266636,0.8550322632183203
ACN_Optimized_B1,91,200,1.0,0.5753803224538128,0.17214352837637897,35,0.6463114897681435,0.7608460898151819,0.9127296623804271
ACN_Optimized_B1,92,200,1.0,0.44165490424117687,0.1864048155005977,45,0.6477606000645846,0.7589063111213075,0.8651464182461033
ACN_Optimized_B1,93,200,0.9393939393939394,0.37189787339725666,0.21034545560489684,45,0.6520581188314994,0.7727759927601757,0.8529198567208203
ACN_Optimized_B1,94,200,1.0,0.6208311331735461,0.1715106916532128,40,0.6243497298032479,0.7752113710940941,0.8512387902756603
ACN_Optimized_B1,95,200,1.0,0.38254094971000163,0.19669348962742542,40,0.6651867219537464,0.7692247084128214,0.8827103550327889
ACN_Optimized_B1,96,200,1.0,0.4185536016140379,0.1818390857311219,30,0.6287233918025792,0.7805199863669373,0.9370580907963407
ACN_Optimized_B1,97,200,0.9411764705882353,0.4551212982863778,0.2052092076171272,40,0.6370207394491055,0.7473914578226648,0.8617233605020238
ACN_Optimized_B1,98,200,1.0,0.3042805244728164,0.2049513186005029,40,0.6038684597999817,0.7507082682345536,0.8407454617463284
ACN_Optimized_B1,99,200,0.9393939393939394,0.6214987132776799,0.18220257266902937,45,0.6024977094742624,0.7743151610712777,0.9120966381323289
ACN_Optimized_B1,100,200,1.0,0.6732161407188346,0.19086379037538873,40,0.6945799215510697,0.7536443141977656,0.9133826181917534
ACN_Optimized_B1,101,200,0.9375,0.41156833203381304,0.17852452205002894,50,0.6734345495265397,0.7708455502598588,0.8812570311472542
ACN_Optimized_B1,102,200,0.9411764705882353,0.3605223551213957,0.19487915949204104,40,0.6438630306500188,0.7682674838641169,0.9078294044832288
ACN_Optimized_B1,103,200,1.0,0.5545382355146378,0.17965993016449025,45,0.6430340441367152,0.7687975354410795,0.9143317488936438
ACN_Optimized_B1,104,200,1.0,0.453381845553347,0.19765259100837337,35,0.6356397959748029,0.7602787958411628,0.911856654940145
ACN_Optimized_B1,105,200,1.0,0.583518092182543,0.20295250102543363,40,0.6985386613006361,0.7718480940121817,0.8723409910537447
ACN_Optimized_B1,106,200,1.0,0.5224155705259299,0.174181510934233,40,0.6274949838543564,0.7815237524331142,0.8649568390649782
ACN_Optimized_B1,107,200,1.0,0.355937595039046,0.18088169698441056,50,0.6419667634771292,0.7777995759877,0.8698710565165195
ACN_Optimized_B1,108,200,1.0,0.2929992083740591,0.17766761219582736,35,0.6605325294272837,0.7893746868984138,0.8860449228334378
ACN_Optimized_B1,109,200,1.0,0.3883636171298356,0.20031139883776541,40,0.6363563782168331,0.790491011831858,0.8529879491916539
ACN_Optimized_B1,110,200,1.0,0.40349421244384326,0.1878311959776616,40,0.6071676485299867,0.7657408845721305,0.8903773984779773
ACN_Optimized_B1,111,200,1.0,0.7812183758877509,0.18430978048736518,40,0.6026037704929369,0.7597572698827388,0.8926082334462426
ACN_Optimized_B1,112,200,0.9411764705882353,0.3037437797975914,0.1891278803298116,40,0.6225996455799213,0.7853018536252523,0.8997541810146399
ACN_Optimized_B1,113,200,1.0,0.2666718735544274,0.18183107076383997,40,0.6384672265942319,0.7701601578697463,0.8849632455759269
ACN_Optimized_B1,114,200,0.9393939393939394,0.3094380780591131,0.20914098134901155,45,0.5964961125270171,0.7751765017631096,0.8858319315373788
ACN_Optimized_B1,115,200,1.0,0.6758355971926502,0.19050199855378683,25,0.6449205737053108,0.7866133055643549,0.8421681996019413
ACN_Optimized_B1,116,200,0.9375,0.5427847493995637,0.18104199151962028,50,0.6262895002480217,0.7592731214431163,0.9219553773270064
ACN_Optimized_B1,117,200,0.9696969696969697,0.41986695585834466,0.180593410274092,40,0.6873424372391153,0.7761214774520885,0.9179720756925307
ACN_Optimized_B1,118,200,0.9666666666666667,0.5335502420635044,0.18789216215339724,55,0.66100405513612,0.7834730837095416,0.8776589040757848
ACN_Optimized_B1,119,200,1.0,0.7677773667742959,0.1981332590753525,40,0.6222584143935442,0.7737051891865039,0.867927648361306
ACN_Optimized_B1,120,200,1.0,0.4472526036750437,0.17813778130548205,40,0.5939042224187656,0.7839421650907238,0.869071786410616
ACN_LMS_Outage_Fallback,1,200,0.8888888888888888,0.5487572042932902,0.26823210172539874,80,0.6365564681341953,0.7700080840014318,0.8309999956940044
ACN_LMS_Outage_Fallback,2,200,0.7586206896551724,0.4143528562428601,0.2787080433943753,90,0.6645193347862772,0.7806162147399021,0.8217805353157669
ACN_LMS_Outage_Fallback,3,200,0.8571428571428571,0.8387111084089389,0.29029240314810156,80,0.6082066223025753,0.7838593406911352,0.7631099122031277
ACN_LMS_Outage_Fallback,4,200,0.7419354838709677,0.6858835020914515,0.31501458045899783,85,0.6579228585404678,0.7822575263370705,0.7621071734751206
ACN_LMS_Outage_Fallback,5,200,0.8214285714285714,0.6201916533443331,0.282582112973254,85,0.65369106197386,0.7816475273753261,0.7743872369046686
ACN_LMS_Outage_Fallback,6,200,0.7407407407407407,0.7017158189682344,0.2940288760367227,100,0.6188912630454536,0.8034712639081933,0.7244066855762247
ACN_LMS_Outage_Fallback,7,200,0.8064516129032258,0.6751356587423907,0.29643541308350685,75,0.6055218786298625,0.7857898871868464,0.7616544352027637
ACN_LMS_Outage_Fallback,8,200,0.896551724137931,0.5056811267152053,0.2736222725510833,70,0.6723522571127968,0.7557670037620238,0.7674272098070112
ACN_LMS_Outage_Fallback,9,200,0.7741935483870968,0.4811253360912071,0.2642740668993527,80,0.6374306654471841,0.7490043562092434,0.7811538691977046
ACN_LMS_Outage_Fallback,10,200,0.8333333333333334,0.8129532476557607,0.290074029828317,75,0.6612997391145081,0.774595065976862,0.7116798853016405
ACN_LMS_Outage_Fallback,11,200,0.7931034482758621,0.9424079155911554,0.30450095183214376,85,0.5738705717466442,0.7760779077270559,0.6563067373668625
ACN_LMS_Outage_Fallback,12,200,0.7857142857142857,0.9629140210211029,0.2684014161556467,90,0.6414244757869277,0.7843465731658836,0.7540209235343738
ACN_LMS_Outage_Fallback,13,200,0.7,0.43523998903648164,0.31094458504335376,95,0.5705942821106527,0.7870386097722144,0.7302890075884623
ACN_LMS_Outage_Fallback,14,200,0.8709677419354839,0.41549535525798503,0.2846355219311441,65,0.6283140707990537,0.7789945586890346,0.732747816592555
ACN_LMS_Outage_Fallback,15,200,0.7307692307692307,0.4455863366922233,0.27062084175323897,105,0.5505803629119396,0.7851342380890275,0.7060177801826008
ACN_LMS_Outage_Fallback,16,200,0.7307692307692307,0.5672409799947283,0.29240990492265073,105,0.6036972917833108,0.7883224506821691,0.7315227509646187
ACN_LMS_Outage_Fallback,17,200,0.8214285714285714,0.46441169374244656,0.3450875635459392,85,0.6154064319012958,0.7852465425764669,0.7675010948353818
ACN_LMS_Outage_Fallback,18,200,0.8214285714285714,0.42260164575711134,0.3366330658225365,85,0.6451049821696297,0.7801143168091913,0.746593959151177
ACN_LMS_Outage_Fallback,19,200,0.7586206896551724,0.8389629587086187,0.26898096882926165,90,0.6561287639404771,0.779253058440298,0.7698306783351317
ACN_LMS_Outage_Fallback,20,200,0.8275862068965517,0.6692395502404782,0.2883192564247093,80,0.6791880678420379,0.8154341885954974,0.6899589806703175
ACN_LMS_Outage_Fallback,21,200,0.896551724137931,0.5456821796486933,0.27459128033907243,70,0.6617368314850133,0.768315554306235,0.7702062976924693
ACN_LMS_Outage_Fallback,22,200,0.75,0.45373371750343716,0.30134121125696656,80,0.6711649681406954,0.7651287272103037,0.8167753543556574
ACN_LMS_Outage_Fallback,23,200,0.7241379310344828,0.3521085478972086,0.264290245948324,95,0.633677309157323,0.7372356794253448,0.7203254152774576
ACN_LMS_Outage_Fallback,24,200,0.6551724137931034,0.38913197120813503,0.26781907086134815,105,0.6147908558011956,0.761960847743659,0.7728255129401393
ACN_LMS_Outage_Fallback,25,200,0.8387096774193549,0.7829244176057293,0.28156791496290007,70,0.6649352280776853,0.7761512390351556,0.7467292911827771
ACN_LMS_Outage_Fallback,26,200,0.6296296296296297,0.799589965273393,0.2854304175313285,115,0.6537254958787925,0.7827702516814832,0.7635094480399597
ACN_LMS_Outage_Fallback,27,200,0.7666666666666667,0.42320395395746674,0.27886974871443876,85,0.6524790749005723,0.8059772085601963,0.7686028364889418
ACN_LMS_Outage_Fallback,28,200,0.8620689655172413,0.38668146430021555,0.28569273599276407,75,0.6627421622436246,0.7663820066581613,0.7246918706610154
ACN_LMS_Outage_Fallback,29,200,0.7407407407407407,0.5350885082045658,0.26418837079529434,100,0.6213457469544278,0.7792923420111205,0.79074232890126
ACN_LMS_Outage_Fallback,30,200,0.8928571428571429,0.7334328325362243,0.29304283711450546,75,0.6101002182934449,0.7459912084677697,0.756449674442851
ACN_LMS_Outage_Fallback,31,200,0.7,0.7404627250400893,0.27183700917560094,95,0.6710410638041551,0.7639133831509738,0.7526384248773856
ACN_LMS_Outage_Fallback,32,200,0.7666666666666667,0.5176583528212435,0.2575821230984544,85,0.6282179591835471,0.7903461267954037,0.7407830515676885
ACN_LMS_Outage_Fallback,33,200,0.8,0.7313696578965874,0.27971966827946965,80,0.6673402022631352,0.7767236458572021,0.7462987563495799
ACN_LMS_Outage_Fallback,34,200,0.7931034482758621,0.496930262482694,0.26466210657342093,85,0.6010957503457434,0.7780830718178234,0.7123816127540264
ACN_LMS_Outage_Fallback,35,200,0.8620689655172413,0.3311449690278785,0.2706642223572047,75,0.6386188541612436,0.7878543216193589,0.751127940017251
ACN_LMS_Outage_Fallback,36,200,0.8275862068965517,0.5442127983286993,0.3211267232629534,80,0.6161511364616296,0.7646417484170343,0.6721667697187901
ACN_LMS_Outage_Fallback,37,200,0.7241379310344828,0.7283701130843037,0.3081790274667647,95,0.6161169522991243,0.7698199591222668,0.7676528166021861
ACN_LMS_Outage_Fallback,38,200,0.8275862068965517,0.5389846976562702,0.2927240986379951,80,0.6577803634812857,0.7926241746167666,0.7347227564170985
ACN_LMS_Outage_Fallback,39,200,0.6896551724137931,0.5138039037413924,0.2807013750257349,100,0.6131513213232032,0.7617206646497517,0.7519277400996675
ACN_LMS_Outage_Fallback,40,200,0.7333333333333333,0.6957248714414797,0.2969887181776714,90,0.6371055535668713,0.7959178402099495,0.7891701543671954
ACN_LMS_Outage_Fallback,41,200,0.7241379310344828,0.3817859137734618,0.2880950514426206,95,0.6677034379251107,0.768164026316336,0.8054815634636345
ACN_LMS_Outage_Fallback,42,200,0.9285714285714286,0.8155887836382767,0.2829169396239623,70,0.647376929497061,0.7804424511804469,0.8065832053253473
ACN_LMS_Outage_Fallback,43,200,0.7,0.6886842068718341,0.2746988263286795,95,0.6265025874257568,0.7869073635993884,0.7610093444186364
ACN_LMS_Outage_Fallback,44,200,0.75,0.27485457277775927,0.28579099138416725,95,0.6738063092737782,0.7871963897692021,0.7367531271681655
ACN_LMS_Outage_Fallback,45,200,0.7857142857142857,0.6837531397694153,0.28544694843739105,90,0.5833698014705135,0.7879101696227125,0.7033711827291085
ACN_LMS_Outage_Fallback,46,200,0.8333333333333334,0.5556780391895031,0.28105646841458254,75,0.5967909731935926,0.7820904540149223,0.8124760837032354
ACN_LMS_Outage_Fallback,47,200,0.8620689655172413,0.38867738511452293,0.2988510495548248,75,0.6082498204037851,0.7914280418687748,0.7246480441207774
ACN_LMS_Outage_Fallback,48,200,0.8620689655172413,0.4523662677296241,0.2652270764995736,75,0.627503820780103,0.7953015443352263,0.7853328151766732
ACN_LMS_Outage_Fallback,49,200,0.8620689655172413,0.7024706119200866,0.2892852176599727,75,0.6474960925120767,0.7741751047570441,0.7711233876417505
ACN_LMS_Outage_Fallback,50,200,0.75,0.6361484742853022,0.29744805097492577,95,0.6847166621922176,0.7762078387371644,0.7546213378188052
ACN_LMS_Outage_Fallback,51,200,0.75,0.5416870794702685,0.28054988812654663,95,0.6305459363844578,0.7633865573354938,0.7324265294507326
ACN_LMS_Outage_Fallback,52,200,0.7931034482758621,0.5012337215660185,0.2776520585711498,85,0.6337305741921425,0.7971758258620718,0.7651406141077843
ACN_LMS_Outage_Fallback,53,200,0.8620689655172413,0.5713879380307124,0.29564344865433073,75,0.629130214610229,0.7657058318395775,0.7742881233558649
ACN_LMS_Outage_Fallback,54,200,0.6296296296296297,0.9608573506765061,0.29849286642419687,115,0.6154808911812351,0.7675685721317912,0.7633050444694637
ACN_LMS_Outage_Fallback,55,200,0.8928571428571429,0.5721020588274685,0.3049507184477227,75,0.642472210912685,0.7776241523884605,0.6823549845887216
